GVKEY,LIID,datadate,fyear,conm,adrr,fic
016469,01,19910630,1991,MEDICAL MANAGER CORP,,USA
016475,01,19901231,1990,GIDDINGS & LEWIS INC/WI,,USA
016475,01,19911231,1991,GIDDINGS & LEWIS INC/WI,,USA
016478,01,19901231,1990,EOG RESOURCES INC,,USA
016478,01,19911231,1991,EOG RESOURCES INC,,USA
016480,01,19900630,1990,RESPIRERX PHARMACEUTICALS,,USA
016480,01,19910630,1991,RESPIRERX PHARMACEUTICALS,,USA
016481,01,19900731,1990,FRENCHTEX INC,,USA
016481,01,19910731,1991,FRENCHTEX INC,,USA
016482,01,19900131,1989,STRINGS LTD,,USA
016482,01,19910131,1990,STRINGS LTD,,USA
016484,01,19900831,1990,NUVEEN CAL MUNI VAL FD,,USA
016484,01,19910831,1991,NUVEEN CAL MUNI VAL FD,,USA
016490,01,19901231,1990,RX FOR AFRICA INC,,USA
016491,01,19900228,1989,TIDE WEST OIL CO,,USA
016491,01,19910228,1990,TIDE WEST OIL CO,,USA
016496,01,19900831,1990,MORGAN STANDW MNI INC TR III,,USA
016496,01,19910831,1991,MORGAN STANDW MNI INC TR III,,USA
016503,01,19900831,1990,AMERICAN OPPORTUNITY INCM FD,,USA
016503,01,19910831,1991,AMERICAN OPPORTUNITY INCM FD,,USA
016504,01,19900630,1990,BLACKROCK APEX MUNICIPAL FD,,USA
016504,01,19910630,1991,BLACKROCK APEX MUNICIPAL FD,,USA
016516,01,19900831,1990,AUSTRIA FUND INC,,USA
016516,01,19910831,1991,AUSTRIA FUND INC,,USA
016531,01,19901231,1990,ZIX CORP,,USA
016531,01,19911231,1991,ZIX CORP,,USA
016545,01,19900430,1989,DIRECT CONNECT INTL INC,,USA
016545,01,19910430,1990,DIRECT CONNECT INTL INC,,USA
016551,01,19900630,1990,FIRST PHILIPPINE FUND INC,,USA
016551,01,19910630,1991,FIRST PHILIPPINE FUND INC,,USA
016553,01,19900531,1989,GRAND VALLEY GAS CO,,USA
016553,01,19910531,1990,GRAND VALLEY GAS CO,,USA
016558,01,19900430,1989,PHOENIX NETWORK INC,,USA
016558,01,19910430,1990,PHOENIX NETWORK INC,,USA
016558,01,19911231,1991,PHOENIX NETWORK INC,,USA
016559,01,19900630,1990,SECURITY ENVIRONMENTAL SYS,,USA
016559,01,19910630,1991,SECURITY ENVIRONMENTAL SYS,,USA
016563,01,19901231,1990,BHC COMMUNICATIONS  -CL A,,USA
016563,01,19911231,1991,BHC COMMUNICATIONS  -CL A,,USA
016566,01,19901231,1990,GRANADA BIOSCIENCES INC,,USA
016566,01,19911231,1991,GRANADA BIOSCIENCES INC,,USA
016567,01,19901231,1990,GRANADA FOODS CORP,,USA
016567,01,19911231,1991,GRANADA FOODS CORP,,USA
016571,01,19901231,1990,ABERDEEN EMRG MKT EQT INM FD,,USA
016571,01,19911231,1991,ABERDEEN EMRG MKT EQT INM FD,,USA
016572,01,19901130,1990,MFS INTERMARKET INCOME TR I,,USA
016572,01,19911130,1991,MFS INTERMARKET INCOME TR I,,USA
016573,01,19901231,1990,CENTURA BANKS INC,,USA
016573,01,19911231,1991,CENTURA BANKS INC,,USA
016576,01,19900331,1989,FRANKLIN MULTI-INCOME TR,,USA
016576,01,19910331,1990,FRANKLIN MULTI-INCOME TR,,USA
016578,01,19901130,1990,BROOKFIELD TOTAL RETURN FUND,,USA
016578,01,19911130,1991,BROOKFIELD TOTAL RETURN FUND,,USA
016579,01,19901130,1990,MFS CHARTER INCOME TR,,USA
016579,01,19911130,1991,MFS CHARTER INCOME TR,,USA
016581,01,19901231,1990,PROGRESSIVE RETURN FUND INC,,USA
016581,01,19911231,1991,PROGRESSIVE RETURN FUND INC,,USA
016584,01,19900630,1990,PUTNAM DIVIDEND INCOME FUND,,USA
016584,01,19910630,1991,PUTNAM DIVIDEND INCOME FUND,,USA
016585,01,19901130,1990,PUTNAM INVT GRADE MUN TR,,USA
016585,01,19911130,1991,PUTNAM INVT GRADE MUN TR,,USA
016597,01,19900331,1989,LATTICE SEMICONDUCTOR CORP,,USA
016597,01,19910331,1990,LATTICE SEMICONDUCTOR CORP,,USA
016600,01,19900930,1990,MATTHEWS STUDIO EQUIP GROUP,,USA
016600,01,19910930,1991,MATTHEWS STUDIO EQUIP GROUP,,USA
016601,01,19900331,1989,MID-COAST BANCORP INC,,USA
016601,01,19910331,1990,MID-COAST BANCORP INC,,USA
016605,01,19901231,1990,ABINGTON BANCORP INC-OLD,,USA
016605,01,19911231,1991,ABINGTON BANCORP INC-OLD,,USA
016609,01,19901231,1990,ACCEL INTL CORP,,USA
016609,01,19911231,1991,ACCEL INTL CORP,,USA
016619,01,19901231,1990,UNITED SATELLITE AMER INC,,USA
